Tags,Key,Link,Lemmas,Old Definition,New Definition,Reason for Change,Accept,Defer,Reject
[DIFF] [DUP],ewn-00382155-r,https://en-word.net/id/ewn-00382155-r,endlessly,without bounds,without limits,Not unique (Shared among 00225264-r 00380325-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00382508-r,https://en-word.net/id/ewn-00382508-r,"intolerantly, illiberally",in a narrow-minded manner,in a manner that isn't broad-minded,Not unique (Shared among 00380675-r 00406638-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00387061-v,https://en-word.net/id/ewn-00387061-v,"evangelize, evangelise",convert to Christianity,spread the Christian faith,Not unique (Shared among 00385865-v 00386390-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00397609-v,https://en-word.net/id/ewn-00397609-v,admix,mix or blend,mix or mingle,Not unique (Shared among 00396703-v 01462806-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00403255-r,https://en-word.net/id/ewn-00403255-r,methodologically,in a methodical manner,in a methodological manner,Not unique (Shared among 00173884-r 00401345-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00403480-a,https://en-word.net/id/ewn-00403480-a,"colorful, colourful",having striking color,having striking and/or varied colors,Not unique (Shared among 00402419-a 00402855-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00403922-s,https://en-word.net/id/ewn-00403922-s,"bright, brilliant, vivid",having striking color,having intense color,Not unique (Shared among 00402419-a 00402855-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00407429-r,https://en-word.net/id/ewn-00407429-r,musingly,in a reflective manner,in a meditative manner,Not unique (Shared among 00405519-r 00440009-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00422488-v,https://en-word.net/id/ewn-00422488-v,"absent, remove",go away or leave,stay away or leave,Not unique (Shared among 00421535-v 02008396-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00424528-v,https://en-word.net/id/ewn-00424528-v,gleam,appear briefly,to shine with faint or brief light,Not unique (Shared among 00423575-v 00424691-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00426644-v,https://en-word.net/id/ewn-00426644-v,resurface,appear again,to come out of obscurity or hiding,Not unique (Shared among 00425691-v 00426301-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00427241-r,https://en-word.net/id/ewn-00427241-r,"plaguey, plaguy, plaguily",in a disagreeable manner,in a pernicious or annoying manner,Not unique (Shared among 00312603-r 00425330-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00428993-s,https://en-word.net/id/ewn-00428993-s,halal,conforming to dietary laws,conforming to Muslim dietary laws,Not unique (Shared among 00427496-a 00427644-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00429141-s,https://en-word.net/id/ewn-00429141-s,"kosher, cosher",conforming to dietary laws,conforming to Jewish dietary laws,Not unique (Shared among 00427496-a 00427644-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00430615-r,https://en-word.net/id/ewn-00430615-r,pragmatically,in a realistic manner,"in a practical manner, as opposed to theoretically or idealistically",Not unique (Shared among 00125481-r 00215517-r 00428722-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00431167-r,https://en-word.net/id/ewn-00431167-r,"precious, preciously",extremely,very,Not unique (Shared among 00003846-r 00025144-r 00046449-r 00046639-r 00046863-r 00132532-r 00182199-r 00196540-r 00349967-r 00429274-r 00444324-r 00452412-r 00466652-r 00494756-r 00495446-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00435407-r,https://en-word.net/id/ewn-00435407-r,promisingly,in an auspicious manner,in a manner that gives hope,Not unique (Shared among 00217434-r 00433514-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00437844-r,https://en-word.net/id/ewn-00437844-r,"punitively, punitorily, penally",in a punishing manner,in a way intended to punish,Not unique (Shared among 00435872-r 00435951-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00442400-v,https://en-word.net/id/ewn-00442400-v,"decrease, lessen, minify",make smaller,make become smaller,Not unique (Shared among 00240131-v 00441445-v 01279474-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00443377-n,https://en-word.net/id/ewn-00443377-n,bathe,the act of swimming,the act of swimming or spending time in the water,Not unique (Shared among 00442115-n 00442437-n) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00446217-r,https://en-word.net/id/ewn-00446217-r,roaring,extremely,noisily and extremely,Not unique (Shared among 00003846-r 00025144-r 00046449-r 00046639-r 00046863-r 00132532-r 00182199-r 00196540-r 00349967-r 00429274-r 00444324-r 00452412-r 00466652-r 00494756-r 00495446-r) so OMW team changed it,FALSE,FALSE,TRUE
[DIFF] [DUP],ewn-00448726-v,https://en-word.net/id/ewn-00448726-v,"dissolve, fade_out, fade_away",become weaker,grow less and less substantial until it disappears,Not unique (Shared among 00223500-v 00447771-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00448839-r,https://en-word.net/id/ewn-00448839-r,screamingly,to an extreme degree,funny to the point where screams of laughter are excited,Not unique (Shared among 00046299-r 00446946-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00450250-v,https://en-word.net/id/ewn-00450250-v,evacuate,empty completely,remove content from,Not unique (Shared among 00448864-v 00449295-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00452540-r,https://en-word.net/id/ewn-00452540-r,"independently, severally",apart from others,individually or separately,Not unique (Shared among 00207668-r 00450647-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00453945-r,https://en-word.net/id/ewn-00453945-r,sheer,directly,completely,Not unique (Shared among 00058749-r 00277585-r 00452052-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00454436-r,https://en-word.net/id/ewn-00454436-r,shockingly,extremely,to a shocking degree,Not unique (Shared among 00003846-r 00025144-r 00046449-r 00046639-r 00046863-r 00132532-r 00182199-r 00196540-r 00349967-r 00429274-r 00444324-r 00452412-r 00466652-r 00494756-r 00495446-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00456164-r,https://en-word.net/id/ewn-00456164-r,"sideways, sideway, sidewise",toward one side,in a lateral direction,Not unique (Shared among 00453939-r 00454031-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00456167-v,https://en-word.net/id/ewn-00456167-v,flush,flow freely,cause to flow through something,Not unique (Shared among 00455079-v 00455212-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00460031-s,https://en-word.net/id/ewn-00460031-s,"bare, au_naturel, naked, nude",completely unclothed,having no clothes on the body,Not unique (Shared among 00457998-a 00458266-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00463915-r,https://en-word.net/id/ewn-00463915-r,sorely,to a great degree,to a great extent,Not unique (Shared among 00461617-r 00495663-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00465914-r,https://en-word.net/id/ewn-00465914-r,speechlessly,without speaking,in a manner indicating that one is deprived of speech by physical weakness or emotion,Not unique (Shared among 00112090-r 00463876-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00467379-r,https://en-word.net/id/ewn-00467379-r,stark,completely,to the fullest degree,Not unique (Shared among 00009373-r 00152286-r 00205125-r 00285854-r 00465341-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00468690-r,https://en-word.net/id/ewn-00468690-r,stiff,extremely,to a great degree,Not unique (Shared among 00003846-r 00025144-r 00046449-r 00046639-r 00046863-r 00132532-r 00182199-r 00196540-r 00349967-r 00429274-r 00444324-r 00452412-r 00466652-r 00494756-r 00495446-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00471870-s,https://en-word.net/id/ewn-00471870-s,heralded,publicly announced,proclaimed,Not unique (Shared among 00469879-a 03152480-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00472504-r,https://en-word.net/id/ewn-00472504-r,romantically,in a romantic manner,in a romantic manner; idealistic,Not unique (Shared among 00444720-r 00470531-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00477896-v,https://en-word.net/id/ewn-00477896-v,draw,contract,shrink,Not unique (Shared among 00087988-v 00476965-v 02036977-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00487539-r,https://en-word.net/id/ewn-00487539-r,unconcernedly,in an unconcerned manner,in an indifferent manner,Not unique (Shared among 00243086-r 00485341-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00490985-s,https://en-word.net/id/ewn-00490985-s,unwonted,out of the ordinary,unaccustomed,Not unique (Shared among 00488998-a 00490979-a) so OMW team changed it,FALSE,FALSE,TRUE
[DIFF] [DUP],ewn-00496822-r,https://en-word.net/id/ewn-00496822-r,weightily,in a serious manner,in a solemn manner,Not unique (Shared among 00165018-r 00494624-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00496954-r,https://en-word.net/id/ewn-00496954-r,whacking,extremely,to an abnormal extent,Not unique (Shared among 00003846-r 00025144-r 00046449-r 00046639-r 00046863-r 00132532-r 00182199-r 00196540-r 00349967-r 00429274-r 00444324-r 00452412-r 00466652-r 00494756-r 00495446-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00497644-r,https://en-word.net/id/ewn-00497644-r,whopping,extremely,to a great extent,Not unique (Shared among 00003846-r 00025144-r 00046449-r 00046639-r 00046863-r 00132532-r 00182199-r 00196540-r 00349967-r 00429274-r 00444324-r 00452412-r 00466652-r 00494756-r 00495446-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00503489-r,https://en-word.net/id/ewn-00503489-r,"per_capita, for_each_person, of_each_person",per person,per head of the population,Not unique (Shared among 00501291-r 00482452-a) so OMW team changed it,FALSE,FALSE,TRUE
[DIFF] [DUP],ewn-00505462-r,https://en-word.net/id/ewn-00505462-r,"madly, frantically",in an uncontrolled manner,in an ungovernable manner,Not unique (Shared among 00485504-r 00503370-r) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00508189-r,https://en-word.net/id/ewn-00508189-r,fearfully,in an alarming manner,in a dreadful or terribly manner,Not unique (Shared among 00005674-r 00345791-r 00505744-r) so OMW team changed it,FALSE,FALSE,FALSE
[DIFF] [DUP],ewn-00518934-r,https://en-word.net/id/ewn-00518934-r,wafer-thin,very thin,extremely thin,Not unique (Shared among 00516401-r 02415294-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00521840-v,https://en-word.net/id/ewn-00521840-v,de-ionate,remove ions from,deprive of ions,Not unique (Shared among 00520760-v 02364767-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00524044-s,https://en-word.net/id/ewn-00524044-s,"dead, utter",complete,absolute,Not unique (Shared among 00005107-a 00522349-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00525568-s,https://en-word.net/id/ewn-00525568-s,hearty,without reservation,deeply felt,Not unique (Shared among 00489086-r 00523479-a 00765289-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00525986-s,https://en-word.net/id/ewn-00525986-s,sound,thorough,thorough and severe,Not unique (Shared among 00523364-a 00523786-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00529305-v,https://en-word.net/id/ewn-00529305-v,corn,preserve with salt,preserve with large-grained rock salt,Not unique (Shared among 00213353-v 00528225-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00529920-s,https://en-word.net/id/ewn-00529920-s,"encyclopedic, encyclopaedic",broad in scope or content,comprehensive in scope or content,Not unique (Shared among 00526062-a 00527744-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00532849-v,https://en-word.net/id/ewn-00532849-v,salinate,add salt to,make salty,Not unique (Shared among 00531769-v 02196214-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00537516-s,https://en-word.net/id/ewn-00537516-s,"opaque, unintelligible",not clearly understood or expressed,"difficult to understand, poorly expressed",Not unique (Shared among 00431004-a 00535293-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00572350-v,https://en-word.net/id/ewn-00572350-v,wash_away,eliminate,to set aside as irrelevant,Not unique (Shared among 00472426-v 00571273-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00572673-v,https://en-word.net/id/ewn-00572673-v,pull,take away,remove,Not unique (Shared among 00172732-v 00571596-v) so OMW team changed it,FALSE,FALSE,TRUE
[DIFF] [DUP],ewn-00573738-v,https://en-word.net/id/ewn-00573738-v,leave_off,stop using,cease to use,Not unique (Shared among 00572661-v 01615991-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00576056-a,https://en-word.net/id/ewn-00576056-a,desecrated,treated with contempt,treated with disrespect,Not unique (Shared among 00573770-a 01463537-a) so OMW team changed it,FALSE,TRUE,FALSE
[DIFF] [DUP],ewn-00586322-s,https://en-word.net/id/ewn-00586322-s,"unfailing, unflagging",unceasing,tireless,Not unique (Shared among 00583842-a 01754873-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00590704-v,https://en-word.net/id/ewn-00590704-v,sense,comprehend,discern,Not unique (Shared among 00589309-v 00590642-v 00626300-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00627729-s,https://en-word.net/id/ewn-00627729-s,"significant, substantial",fairly large,of considerable size,Not unique (Shared among 00625055-a 01383394-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00627937-v,https://en-word.net/id/ewn-00627937-v,make_out,comprehend,distinguish by sight or hearing,Not unique (Shared among 00589309-v 00590642-v 00626300-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00644306-v,https://en-word.net/id/ewn-00644306-v,"interpolate, extrapolate",estimate the value of,estimate the value of something based on known values,Not unique (Shared among 00642644-v 00660971-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00647924-v,https://en-word.net/id/ewn-00647924-v,explore,examine minutely,inquire into a subject in detail,Not unique (Shared among 00646271-v 01317276-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00661271-s,https://en-word.net/id/ewn-00661271-s,solid,having three dimensions,"having length, breadth and thickness",Not unique (Shared among 00657198-a 00658166-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00673871-s,https://en-word.net/id/ewn-00673871-s,"damnable, execrable",deserving a curse,deserving to be execrated,Not unique (Shared among 00669478-a 00670635-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00681426-n,https://en-word.net/id/ewn-00681426-n,"laser-assisted_subepithelial_keratomileusis, LASEK",a refractive surgery procedure that reshapes the cornea,"a refractive surgery procedure that reshapes the cornea, creating a hinged flap in the epithelial layer of the eye",Not unique (Shared among 00680183-n 00680511-n) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00681764-n,https://en-word.net/id/ewn-00681764-n,"laser-assisted_in_situ_keratomileusis, LASIK",a refractive surgery procedure that reshapes the cornea,"a refractive surgery procedure that reshapes the cornea, creating a corneal flap which contains both epithelial and deeper stromal tissues",Not unique (Shared among 00680183-n 00680511-n) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00700266-s,https://en-word.net/id/ewn-00700266-s,"amenable, conformable",disposed or willing to comply,"open to suggestion, cooperative",Not unique (Shared among 00696518-a 00696828-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00700543-s,https://en-word.net/id/ewn-00700543-s,nonresistant,offering no resistance,"offering no resistance, compliant",Not unique (Shared among 00040058-a 00697089-a) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00714218-v,https://en-word.net/id/ewn-00714218-v,"miscalculate, misestimate",judge incorrectly,to reckon wrongly,Not unique (Shared among 00671190-v 00712389-v) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00728118-n,https://en-word.net/id/ewn-00728118-n,fullback,the position of a back on a football team,"the position of a back on a football team, generally larger in size than halfbacks",Not unique (Shared among 00726867-n 00727002-n) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00728250-n,https://en-word.net/id/ewn-00728250-n,halfback,the position of a back on a football team,"the position of a back on a football team, generally smaller in size than a fullback",Not unique (Shared among 00726867-n 00727002-n) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00729041-n,https://en-word.net/id/ewn-00729041-n,guard,a position on the line of scrimmage,a position on the line of scrimmage between the center and the tackles,Not unique (Shared among 00727743-n 00727901-n 00728065-n) so OMW team changed it,TRUE,FALSE,FALSE
[DIFF] [DUP],ewn-00729199-n,https://en-word.net/id/ewn-00729199-n,tackle,a position on the line of scrimmage,"a position on the line of scrimmage, typically opposite one of the offensive guards",Not unique (Shared among 00727743-n 00727901-n 00728065-n) so OMW team changed it,TRUE,FALSE,FALSE
